"localminute","dishwasher1","lights_plugs1","drye1","range1","use","furnace1","clotheswasher1","refrigerator1","microwave1","kitchenapp1","kitchenapp2","air1"
2014-08-31 07:20:00,0,6,0,0,1468.5,301.4,0,0,0,0,0,946.7
2014-08-31 07:30:00,0,7,0,0,322.7,23.5,0,67.8,0,0,0,0
2014-08-31 07:40:00,0,6.5,0,0,997.1,151.5,0,92.5,0,0,0,528.7
2014-08-31 07:50:00,0,6.6,0,0,816.7,169.8,0,0,0,0,0,419.5
2014-08-31 08:00:00,0,7,0,0,384,44.1,0,0,0,0,0,109.3
2014-08-31 08:10:00,0,6.5,0,0,1212.5,257.9,0,0,0,0,0,732.7
2014-08-31 08:20:00,0,7.1,0,0,240,8,0,0,0,0,0,0
2014-08-31 08:30:00,0,6.2,0,0,1304.6,219.9,0,91.5,0,0,0,772.4
2014-08-31 08:40:00,0,6.8,0,0,392.6,62.5,0,66.5,0,0,0,33.7
2014-08-31 08:50:00,0,6.8,0,0,682.1,102.4,0,0,0,0,0,352.5
2014-08-31 09:00:00,0,6.6,0,0,823.6,177.9,0,0,0,0,0,416.8
2014-08-31 09:10:00,0,7,0,0,256.6,24.8,0,0,0,0,0,0
2014-08-31 09:20:00,0,6.4,0,0,1211.8,255,0,4.6,0,0,0,730.3
2014-08-31 09:30:00,0,6.8,0,0,370.3,33.6,0,108.2,0,0,0,0
2014-08-31 09:40:00,0,6.5,0,0,740.2,121,0,44.7,0,0,0,349.4
2014-08-31 09:50:00,0,6.6,0,0,765.6,160.5,0,0,0,0,0,379
2014-08-31 10:00:00,0,7,0,0,262.8,31.6,0,0,0,0,0,0
2014-08-31 10:10:00,0,6.7,0,0,1107.7,220.8,0,0,0,0,0,664
2014-08-31 10:20:00,0,7.1,0,0,307.5,46,0,30.3,0,0,0,0
2014-08-31 10:30:00,0,6.9,0,0,355.4,19.6,0,106.4,0,0,0,0
2014-08-31 10:40:00,0,6.3,0,0,1181.8,249.6,0,21.6,0,0,0,688.5
2014-08-31 10:50:00,0,7.1,0,0,242.7,8,0,0,0,0,0,0
2014-08-31 11:00:00,0,7,0,0,643.7,104.8,0,0,0,0,0,311.3
2014-08-31 11:10:00,0,6.8,0,0,757.7,160.1,0,0,0,0,0,373.8
2014-08-31 11:20:00,0,7.1,0,0,326.8,8,0,54.9,0,0,0,0
2014-08-31 11:30:00,0,6.2,0,0,1225.1,212.7,0,105,0,0,0,649.9
2014-08-31 11:40:00,0,7,0,0,385.1,77.7,0,0,0,0,0,32.9
2014-08-31 11:50:00,0,7,0,0,295.7,8,0,0,0,0,0,0
2014-08-31 12:00:00,0,6.5,0,0,1213,253.1,0,0,0,0,0,682.3
2014-08-31 12:10:00,0,7,0,0,321.3,32.8,0,0,0,0,0,0
2014-08-31 12:20:00,0,7,0,0,732.1,92.2,0,72.8,0,0,0,312
2014-08-31 12:30:00,0,7.3,0,0,1088.2,164.3,0,85.9,165.7,0,0,377
2014-08-31 12:40:00,0,7.3,0,0.3,495.7,34.6,0,1.8,130.6,0,0,0
2014-08-31 12:50:00,0,6.4,0,0,1167,190.1,0,0,0,0,0,658
2014-08-31 13:00:00,0,6.9,0,0,427,64.2,0,4.3,0,0,0,33.7
2014-08-31 13:10:00,0,7,0,0,456.6,36.7,0,109.3,0,0,0,0
2014-08-31 13:20:00,0,6.5,0,0,1187,244.9,0,43.7,0,0,0,696.5
2014-08-31 13:30:00,43.2,7,0,0.5,400.5,7.8,0,3.7,175.6,0,0,0.5
2014-08-31 13:40:00,332.5,6.6,0,0.4,1715.6,200.5,0,41,156.7,0,0,703.5
2014-08-31 13:50:00,104.8,6.5,0,0,964,141.4,0,109.2,0,0,0,314.4
2014-08-31 14:00:00,625,7.3,0,1,1540,72.9,0,60.7,246.1,0,0,253.1
2014-08-31 14:10:00,700.7,7,0,0,1941.8,240,0,5.7,0.6,0,0,672.1
2014-08-31 14:20:00,689,6.9,0,1.3,1555.5,43.2,0,21.9,326.2,0,0,147.8
2014-08-31 14:30:00,522,6.3,0,0,1921.8,270.1,0,109.5,0.6,0,0,783.8
2014-08-31 14:40:00,177,7,0,0,704,43.3,0,85,0,0,0,146.4
2014-08-31 14:50:00,140.2,7,0,0,1621.8,303.4,0,0.8,0,0,0,962.1
2014-08-31 15:00:00,24.3,7.1,0,0,299.6,30.1,0,0,0,0,0,40.5
2014-08-31 15:10:00,3,6.5,0,0,1596.2,303.1,0,45.8,0,0,0,1060.9
2014-08-31 15:20:00,0.3,6.6,0,0,450.8,61.5,0,107.7,0,0,0,76.6
2014-08-31 15:30:00,3,6.9,0,0,1665.4,303.2,0,33.1,0,0,0,1106
2014-08-31 15:40:00,0.3,7.8,3300,0,3801.8,78.4,3.3,0,0,0,0,113.4
2014-08-31 15:50:00,0,7.4,2101.7,0,3925,302.3,0,0,0,0,0,1115.6
2014-08-31 16:00:00,0,7.8,0,0,675.2,79.1,0,8.1,0,0,0,117
2014-08-31 16:10:00,0,7,0,0,1999.5,303.4,0,107.5,0,0,0,1138.3
2014-08-31 16:20:00,0,6.7,0,0,866.4,112.8,0,63.6,0,0,0,228.8
2014-08-31 16:30:00,0,7.5,0,0,2075.4,291.5,249.1,0,0,0,1.3,1117.8
2014-08-31 16:40:00,0,8.5,0,0,1238.1,172.5,346.5,23,0,0,6.5,462.1
2014-08-31 16:50:00,0,19.8,0,217.5,1889.9,250.8,148.2,109.8,0,0,6.7,984.2
2014-08-31 17:00:00,0,7.1,0,499.5,2385.5,303.7,137.1,96.7,0,0,6,1186.2
2014-08-31 17:10:00,0,8.6,0,0,1041.6,200.6,0,0,71.2,0,5.5,589.4
2014-08-31 17:20:00,0,7,0,0,1278.7,220.5,0,6.1,0,0,4.9,874.4
2014-08-31 17:30:00,0,7,0,0,1759.8,303.5,0,90.7,0,0,4.5,1192.3
2014-08-31 17:40:00,0,7.1,0,0,1521.8,288.5,0,113,0,0,4.6,944.2
2014-08-31 17:50:00,0,7.3,0,0,1141.6,171.7,0,106.1,0,0,2.4,685.5
2014-08-31 18:00:00,0,7.2,0,0,1744.4,303.1,0,57.1,0,0,0,1210.4
2014-08-31 18:10:00,0,7.4,0,0,1697.3,302.6,0,0,0,0,0,1203.6
2014-08-31 18:20:00,0,7,0,0,1686.7,302.4,0,0,0,0,0,1206
2014-08-31 18:30:00,0,7,0,0,594.2,121.1,0,0,0,0,0,289.1
2014-08-31 18:40:00,0,7,0,0,1830,297.8,0,74.5,0,0,0,1239.4
2014-08-31 18:50:00,0,7.2,0,0,2139,302,0,102.4,0,131,0,1240.3
2014-08-31 19:00:00,0,7.1,0,0,1997.5,302.5,0,8.7,0,0,0,1266
2014-08-31 19:10:00,0,7.6,0,0,1883.2,303.2,0,2.8,0,0,0,1241.6
2014-08-31 19:20:00,0,6.9,0,0,1436.5,249.3,0,71.8,0,0,0,822.3
2014-08-31 19:30:00,0,7,0,0,1578,229.5,0,103.5,0,0,0,956
2014-08-31 19:40:00,0,7.3,0,0,1864.2,302.7,0,22.9,0,0,0,1245.8
2014-08-31 19:50:00,0,7.3,0,0,1845.8,301.8,0,0.9,0,0,0,1233.9
2014-08-31 20:00:00,0,7.6,0,0,1804.3,301.1,0,0,0,0,0,1242.5
2014-08-31 20:10:00,0,7,0,0,1859.8,301,0,0,0,0,0,1251.3
2014-08-31 20:20:00,0,7.4,0,0,1973,301.8,0,105.7,0,0,0,1255.8
2014-08-31 20:30:00,0,7,0,0,1945.8,301.2,0,78.1,0,0,0,1255.6
2014-08-31 20:40:00,0,7.2,0,0,1875.1,300.9,0,0,0,0,0,1264
2014-08-31 20:50:00,0,7,0,0,1841.6,301.1,0,0,0,0,0,1252
2014-08-31 21:00:00,0,7.2,0,0,1837.6,301.4,0,0,0,0,0,1244
2014-08-31 21:10:00,0,7,0,0,1847.2,301,0,13.2,0,0,0,1250.1
2014-08-31 21:20:00,0,7.9,0,0,1988.7,301,0,107.1,0,0,0,1246.7
2014-08-31 21:30:00,0,7.1,0,0,2153.1,300.7,0,117,98.5,0,0,1245.3
2014-08-31 21:40:00,0,7.6,0,0,1989,301,0,107.7,0,0,0,1234.1
2014-08-31 21:50:00,0,7,0,0,1960.4,300.7,0,105,0,0,0,1238
2014-08-31 22:00:00,0,6.7,0,0,1910.8,300.8,0,83.2,0,0,0,1236.5
2014-08-31 22:10:00,0,6.6,0,0,1836.6,300.9,0,0,0,0,0,1243.9
2014-08-31 22:20:00,0,6.8,0,0,1884.6,300.9,0,0,0,0,0,1248.4
2014-08-31 22:30:00,0,7.1,0,0,1879.2,300.6,0,0,0,0,0,1246.3
2014-08-31 22:40:00,0,6,0,0,1879.4,300.7,0,0,0,0,0,1237.7
2014-08-31 22:50:00,0,6.9,0,0.4,2302.4,300.8,0,84.2,327.4,0,0,1231.3
2014-08-31 23:00:00,0,6,0,0,1963.5,301.2,0,99.1,0.4,0,0,1227.2
2014-08-31 23:10:00,0,6,0,0,2269.6,302,0,367.1,0,0,0,1219.7
2014-08-31 23:20:00,0,18.6,0,0,2221.7,301.5,0,324.8,0,0,0,1226.9
2014-08-31 23:30:00,0,6.6,0,0,1859.5,302.5,0,0,0,0,0,1225.7
2014-08-31 23:40:00,0,6,0,0,1972.3,302,0,110.6,0,0,0,1213.9
2014-08-31 23:50:00,0,6,0,0,1946.5,302.8,0,109.9,0,0,0,1213.5
2014-09-01 00:00:00,0,6.2,0,0,1926.4,302.8,0,105.3,0,0,0,1213.7
2014-09-01 00:10:00,0,6.3,0,0,1901.8,302.7,0,89.1,0,0,0,1207.3
2014-09-01 00:20:00,0,13.7,0,0,1830.8,303.3,0,0,0,0,0,1202.4
2014-09-01 00:30:00,0,13.1,0,0,1805.7,303.3,0,0,0,0,0,1194.4
2014-09-01 00:40:00,0,6.1,0,0,1775.9,302,0,0,0,0,0,1187.3
2014-09-01 00:50:00,0,6.1,0,0,1879.1,301.9,0,54.3,0,26.9,0,1182.3
2014-09-01 01:00:00,0,7.1,0,0.3,1317.9,176,0,104.7,0,103.3,0,513.8
2014-09-01 01:10:00,0,7.3,0,0,1912.3,301.9,0,24.5,0,0,0,1170.5
2014-09-01 01:20:00,0,7.2,0,0,1876.4,301.6,0,0,0,0,0,1163.3
2014-09-01 01:30:00,0,8,0,0,1541.7,278,0,0,0,0,0,889.9
2014-09-01 01:40:00,0,20.6,0,0.3,1145.6,140.9,0,15.5,0,171.6,0,539.7
2014-09-01 01:50:00,0,7.3,0,0,1798.4,302.9,0,106.6,0,3.3,0,1149.3
2014-09-01 02:00:00,0,7.5,0,0,1364.2,258.9,0,62.4,0,0,0,802.1
2014-09-01 02:10:00,0,8,0,0,1146,189.8,0,0,0,0,0,723.5
2014-09-01 02:20:00,0,7.5,0,0,1797,302.1,0,0.8,0,133.5,0,1136.8
2014-09-01 02:30:00,0,7.3,0,0,739.3,136.8,0,0,0,0,0,342.9
2014-09-01 02:40:00,0,6.1,0,0,1758.3,302.5,0,75.5,0,0,0,1129.5
2014-09-01 02:50:00,0,6.4,0,0,965.5,171,0,85.5,0,0,0,452
2014-09-01 03:00:00,0,7.1,0,0,1186.3,196.5,0,0,0,0,0,734.6
2014-09-01 03:10:00,0,7,0,0,1390.5,279.6,0,0,0,0,0,858.5
2014-09-01 03:20:00,0,7,0,0,548.4,62.6,0,0,0,0,0,224
2014-09-01 03:30:00,0,6.9,0,0,1682.3,304,0,20.7,0,0,0,1108.2
2014-09-01 03:40:00,0,7.1,0,0,525.4,73.1,0,106.2,0,0,0,74.7
2014-09-01 03:50:00,0,6.4,0,0,1555.6,267.9,0,72.6,0,0,0,989.1
2014-09-01 04:00:00,0,7.2,0,0,445.8,92.2,0,0,0,0,0,147
2014-09-01 04:10:00,0,7.3,0,0,1407.1,259.1,0,0,0,0,0,948.9
2014-09-01 04:20:00,0,7,0,0,363.1,72.8,0,0,0,0,0,73.9
2014-09-01 04:30:00,0,6.6,0,0,1417.3,258.5,0,9.2,0,0,0,944.4
2014-09-01 04:40:00,0,6.9,0,0,421.2,63,0,106,0,0,0,37.2
2014-09-01 04:50:00,0,7,0,0,1368.5,247.8,0,34.7,0,0,0,867.7
2014-09-01 05:00:00,0,7.2,0,0,601.8,122,0,0,0,0,0,253
2014-09-01 05:10:00,0,7,0,0,868.8,141.1,0,0,0,0,0,504.1
2014-09-01 05:20:00,0,7,0,0,1053.6,220.5,0,0,0,0,0,611.1
2014-09-01 05:30:00,0,7.1,0,0,330.7,13.6,0,49.1,0,0,0,38.5
2014-09-01 05:40:00,0,6,0,0,1689.1,302.6,0,100.7,0,0,0,1072.1
2014-09-01 05:50:00,0,7,0,0,373.3,72.7,0,0,0,0,0,72.7
2014-09-01 06:00:00,0,7.1,0,0,866.8,141.1,0,0,0,0,0,501.9
2014-09-01 06:10:00,0,7.1,0,0,1003.1,209.9,0,0,0,0,0,571.1
2014-09-01 06:20:00,0,7.3,0,0,263,32.5,0,0,0,0,0,0
2014-09-01 06:30:00,0,7.1,0,0,1393.1,239.5,0,79.3,0,0,0,856.2
2014-09-01 06:40:00,0,6.7,0,0,530.6,92.5,0,68,0,0,0,144
2014-09-01 06:50:00,0,6.8,0,0,966.7,172.8,0,0,0,0,0,570.7
2014-09-01 07:00:00,0,7.1,0,0,870.6,180.4,0,0,0,0,0,464.9
2014-09-01 07:10:00,0,7,0,0,270.3,10.5,0,0,0,0,0,27
2014-09-01 07:20:00,0,7,0,0,1484.5,301.7,0,0,0,0,0,962.7
2014-09-01 07:30:00,0,7.1,0,0,356.3,24.3,0,101,0,0,0,0
2014-09-01 07:40:00,0,6.9,0,0,1138,190.2,0,47.1,0,0,0,677.7
2014-09-01 07:50:00,0,7,0,0,512.6,102.4,0,0,0,0,0,179.5
2014-09-01 08:00:00,0,7.1,0,0,735.6,112.1,0,0,0,0,0,394.3
2014-09-01 08:10:00,0,7.1,0,0,829.6,171.6,0,0,0,0,0,429.9
2014-09-01 08:20:00,0,7,0,0,397.5,77.8,0,14.3,0,0,0,73.3
2014-09-01 08:30:00,0,6.2,0,0,1338.1,259.7,0,105.3,0,0,0,750.6
2014-09-01 08:40:00,0,7,0,0,271.1,8,0,29.6,0,0,0,0
2014-09-01 08:50:00,0,7.1,0,0,1138.7,200.8,0,0,0,0,0,713.7
2014-09-01 09:00:00,0,7,0,0,378.3,72.8,0,0,0,0,0,73
2014-09-01 09:10:00,0,7.3,0,0,738.2,112.1,0,0,0,0,0,391.9
2014-09-01 09:20:00,0,7,0,0,848.4,172.9,0,21.4,0,0,0,391.2
2014-09-01 09:30:00,0,6.9,0,0,471.9,23.2,0,105.6,0,0,0,72.1
2014-09-01 09:40:00,0,6.9,0,0,1245.6,250.6,0,23.2,0,0,0,706.2
2014-09-01 09:50:00,0,7,0,0,317.2,42.5,0,0,0,0,0,0
2014-09-01 10:00:00,0,7.2,0,0,1289.6,229.5,0,0,0,0,0,776
2014-09-01 10:10:00,0,7,0,0,340.8,44,0,0,0,0,0,0
2014-09-01 10:20:00,0,6.7,0,0,977.6,163.5,0,32.6,0,0,0,491.7
2014-09-01 10:30:00,0,6.8,0,0,809.7,132,0,104.7,0,0,0,282.3
2014-09-01 10:40:00,0,7,0,0,535.7,52.7,0,13.5,0,0,0,176.3
2014-09-01 10:50:00,0,6.3,0,0,1282.5,260,0,0,0,0,0,735.7
2014-09-01 11:00:00,0,7.1,0,0,304.1,8,0,0,0,0,0,0
2014-09-01 11:10:00,0,7,0,0,1234.2,210.4,0,0,0,0,0,736.4
2014-09-01 11:20:00,0,7.1,0,0,576.6,113.4,0,36.3,0,0,0,142
2014-09-01 11:30:00,0,6.7,0,0,834.4,101.4,0,104.9,0,0,0,351.3
2014-09-01 11:40:00,0,7.9,0,0,933.4,191.6,0,17.3,0,0,0,492.7
2014-09-01 11:50:00,0,14.9,0,0,401.3,63.6,0,0,0,0,0,105.7
2014-09-01 12:00:00,0,13.9,0,0,1091.2,251.8,0,11.2,0,0,0,703.6
2014-09-01 12:10:00,0,7.9,0,0,193.1,8,0,107.5,0,0,0,0
2014-09-01 12:20:00,0,14.7,0,0,1270.2,270.4,0,43.2,0,0,0,881.5
2014-09-01 12:30:00,0,13.7,0,0,252.3,34.6,0,0,0,0,0,0
2014-09-01 12:40:00,0,7.4,0,0,1148.7,201.2,0,0,0,0,0,685.8
2014-09-01 12:50:00,0,7.8,0,0,356.8,92.7,0,0,0,0,0,0
2014-09-01 13:00:00,0,8,0,0,290.8,8,0,17,0,0,0,0
2014-09-01 13:10:00,0,7.4,0,0.3,847.5,35.9,0,110.9,0,118.8,326.5,0.4
2014-09-01 13:20:00,0,7.2,0,0.3,623.8,68.1,0,108,0,189.6,0,0.7
2014-09-01 13:30:00,0,7.4,0,0,510.4,8,0,89.7,0,0,0,0
2014-09-01 13:40:00,0,7.8,0,0,457.3,8,0,0,0,0,0,0
2014-09-01 13:50:00,0,7.9,0,0,413.8,8,0,0,0,0,0,0
2014-09-01 14:00:00,0,7.4,0,0,315.8,8,0,1.3,41.4,0,0,0
2014-09-01 14:10:00,0,8.3,0,0.3,653.5,8,0,103.4,118.6,178.1,0,0.3
2014-09-01 14:20:00,0,8.3,0,0,352,8,0,106.3,0,25.1,0,0
2014-09-01 14:30:00,0,14.6,0,0,238.4,29.4,0,17.3,0,0,0,0
2014-09-01 14:40:00,0,13.8,0,0,193.6,68,0,1.5,0,0,0,0
2014-09-01 14:50:00,0,7.9,0,0,189.7,19,0,92.1,0,0,0,0
2014-09-01 15:00:00,0,7,0,0,191.8,8,0,106.6,0,0,0,0
2014-09-01 15:10:00,0,7.5,0,0,98.9,8,0,10.8,0,0,0,0
2014-09-01 15:20:00,0,7,0,0,934.5,214.4,0,0,0,0,0,648.7
2014-09-01 15:30:00,0,7,0,0,95.4,15.4,0,0,0,0,0,0
2014-09-01 15:40:00,0,7.2,0,0,152.2,65.1,0,7.3,0,0,0,0
2014-09-01 15:50:00,0,7,0,0,193.8,8,0,108.2,0,0,0,0
2014-09-01 16:00:00,0,7.4,0,0,143.6,8,0,56.3,0,0,0,0
2014-09-01 16:10:00,0,7.9,0,0,89,8,0,0,0,0,0,0
2014-09-01 16:20:00,0,8,0,0,91.7,8,0,0,0,0,0,0
2014-09-01 16:30:00,0,7,0,0,1302.2,285.2,0,0,0,0,0,949.4
2014-09-01 16:40:00,0,7.3,0,0,192.2,49.5,0,64.7,0,0,0,0
2014-09-01 16:50:00,0,7,0,0,186.3,9,0,99.7,0,0,0,0
2014-09-01 17:00:00,0,7.2,0,0,958.3,179.6,0,0,0,0,0,707
2014-09-01 17:10:00,0,7.3,0,0,330.6,92.9,0,0,0,0,0,159.8
2014-09-01 17:20:00,0,7.9,0,0,88.7,8,0,0,0,0,0,0
2014-09-01 17:30:00,0,8.2,0,0,1181.7,255.8,0,14.5,0,0,0,841.9
2014-09-01 17:40:00,0,7.3,0,0,196,12.4,0,106.8,0,0,0,0
2014-09-01 17:50:00,0,7.7,0,0,674.1,111.3,0,39.4,0,0,0,449.5
2014-09-01 18:00:00,0,7.8,0,0,696.5,162.4,0,0,0,0,0,460
2014-09-01 18:10:00,0,7.9,0,0,240,32.7,0,0,0,0,0,125.6
2014-09-01 18:20:00,0,15.3,0,0,1418.5,300.3,0,0,0,0,0,1044.5
2014-09-01 18:30:00,0,14.4,0,0,172.8,8,0,73.3,0,0,0,0
2014-09-01 18:40:00,0,6.8,0,0.3,1581.2,210.6,0,107.4,0,149.6,0,883.4
2014-09-01 18:50:00,0,6,0,0,1473.5,242.2,0,106.5,0,0,0,809
2014-09-01 19:00:00,0,6.4,0,0,728.5,72.1,0,40.8,0,0,0,297.2
2014-09-01 19:10:00,0,6.5,0,0,1881.3,304.3,0,0,0,0,0,1276.7
2014-09-01 19:20:00,0,6.7,0,0,580.6,93,0,0,0,0,0,172.2
2014-09-01 19:30:00,0,7,0,0,1369.4,189,0,40.3,0,25.2,0,804.3
2014-09-01 19:40:00,0,6.1,0,0,2044.1,302,0,106.4,0,88.4,0,1267.3
2014-09-01 19:50:00,0,6.4,0,0,518.4,73.5,0,65.4,0,0,0,87.9
2014-09-01 20:00:00,0,6.2,0,0,1599.1,248.5,0,0,0,0,0,1071.1
2014-09-01 20:10:00,0,6.8,0,0,1296,230.1,0,0,0,0,0,779.1
2014-09-01 20:20:00,0,6.4,0,0,1187.9,169.6,0,2.8,0,0,0,729.4
2014-09-01 20:30:00,0,6,0,0,1977.6,302,0,108.3,0,0,0,1289.4
2014-09-01 20:40:00,0,6.1,0,0,1951,302,0,90,0,0,0,1278.9
2014-09-01 20:50:00,0,6,0,0,1840.8,303,0,0,0,0,0,1286.3
2014-09-01 21:00:00,0,6.8,0,0,1819,301.9,0,1.2,0,0,0,1297.8
2014-09-01 21:10:00,0,7.3,0,0,1831.6,301,0,9.8,0,0,0,1303.2
2014-09-01 21:20:00,0,7,0,0,1928.5,300.9,0,107.7,0,0,0,1304.3
2014-09-01 21:30:00,0,7,0,0,1906.6,302.2,0,94.9,0,0,0,1293.1
2014-09-01 21:40:00,0,7,0,0,1813.7,301.5,0,0,0,0,0,1295
2014-09-01 21:50:00,0,13.7,0,0,1749.5,301,0,0,0,0,0,1294.1
2014-09-01 22:00:00,0,12.2,0,0,1686.7,301,0,2.6,0,0,0,1286.5
2014-09-01 22:10:00,0,6.2,0,0,1777.6,301,0,108.7,0,0,0,1278.2
2014-09-01 22:20:00,0,18.8,0,0,1869.4,300.7,0,90.5,0,0,0,1276.2
2014-09-01 22:30:00,0,6.4,0,0,1994.8,300.8,0,2,0,0,0,1274.8
2014-09-01 22:40:00,0,6,0,0,1866.1,300.4,0,0,0,0,0,1279.9
2014-09-01 22:50:00,0,5.9,0,350.9,2249,301.1,0,42.3,0,0,0,1274.6
2014-09-01 23:00:00,0,6.3,0,533.3,2492.5,300.1,0,110.6,0,0,0,1273
2014-09-01 23:10:00,0,6.8,0,558.5,2484.6,300.6,0,105.5,0,0,0,1262.2
2014-09-01 23:20:00,21.9,6.5,0,559,2578.9,300.6,0,107,100.8,0,0,1257.2
2014-09-01 23:30:00,324.7,6.5,0,568.7,2747.1,300.9,0,74.5,7.7,0,0,1247.7
2014-09-01 23:40:00,113.8,6.2,0,551.1,2433.1,301.9,0,0.3,0,0,0,1238.5
2014-09-01 23:50:00,524,6.8,0,0.4,2346.9,302.5,0,2.1,120.8,0,0,1238.3
2014-09-02 00:00:00,686.8,6,0,0,2489.7,302.6,0,106.8,0,0,0,1236
2014-09-02 00:10:00,690.4,6.7,0,0,2501.8,303.2,0,117.1,0,0,0,1232.9
2014-09-02 00:20:00,576.5,6,0,0,2373.1,302.9,0,107.8,0,0,0,1226.5
2014-09-02 00:30:00,174.3,6,0,0,2063.2,302.4,0,106.1,0,0,0,1217.8
2014-09-02 00:40:00,135.7,6.5,0,0,2005.5,302.5,0,38.9,0,0,0,1211.3
2014-09-02 00:50:00,46.8,6.3,0,0,1864.5,302.5,0,0,0,0,0,1207.4
2014-09-02 01:00:00,3,6,0,0,1746.4,301.9,0,0,0,0,0,1202
2014-09-02 01:10:00,3,6.5,0,0,1750.1,302.4,0,0,0,0,0,1197.6
2014-09-02 01:20:00,3,6,0,0,1838.2,301.7,0,86.3,0,0,0,1190.5
2014-09-02 01:30:00,2.4,6,0,0,1854.9,302.7,0,104.1,0,0,0,1187.2
2014-09-02 01:40:00,0,6.9,0,0,1744.6,302.5,0,22.3,0,0,0,1185.4
2014-09-02 01:50:00,0,19.1,0,0,1740.5,302,0,1.2,0,0,0,1180.5
2014-09-02 02:00:00,0,6.2,0,0,1853.1,302.7,0,47.2,0,0,0,1176.6
2014-09-02 02:10:00,0,6.4,0,0,2009.4,303.2,0,117.3,0,0,0,1175.7
2014-09-02 02:20:00,0,6.3,0,0,2037.1,303.7,0,107.5,0,0,0,1173.5
2014-09-02 02:30:00,0,6,0,0,2053.7,302.8,0,103.8,0,0,0,1168.7
2014-09-02 02:40:00,0,6.4,0,0,1956.6,302.9,0,60.3,0,0,0,1164.4
2014-09-02 02:50:00,0,6.8,0,0,1785.9,302.4,0,0,0,0,0,1160.6
2014-09-02 03:00:00,0,6.8,0,0,1777.8,303,0,0,0,0,0,1156.8
2014-09-02 03:10:00,0,6.3,0,0,1725.6,301.6,0,7.8,0,0,0,1152.7
2014-09-02 03:20:00,0,6.2,0,0,1792.8,302.2,0,105.5,0,0,0,1147.9
2014-09-02 03:30:00,0,6,0,0,1604.9,299.1,0,96,0,0,0,957.3
2014-09-02 03:40:00,0,6.7,0,0,978.5,150,0,0,0,0,0,568.7
2014-09-02 03:50:00,0,6.8,0,0,1692,303,0,0,0,0,0,1137.1
2014-09-02 04:00:00,0,7,0,0,1686.9,303,0,0,0,0,0,1131.8
2014-09-02 04:10:00,0,6.3,0,0,1743.9,302.2,0,64.1,0,0,0,1126.9
2014-09-02 04:20:00,0,6.8,0,0,698.9,107.5,0,102.3,0,0,0,227.7
2014-09-02 04:30:00,0,6.1,0,0,1697.8,301.9,0,25.7,0,0,0,1118.5
2014-09-02 04:40:00,0,6.1,0,0,1394.1,278.4,0,0,0,0,0,860.8
2014-09-02 04:50:00,0,6.6,0,0,1009.9,159.4,0,0,0,0,0,592.4
2014-09-02 05:00:00,0,6,0,0,1673.3,300.8,0,13,0,0,0,1106.7
2014-09-02 05:10:00,0,6.4,0,0,740.5,116.8,0,104,0,0,0,260.7
2014-09-02 05:20:00,0,6.3,0,0,1714.3,299.4,0,67.2,0,0,0,1098.8
2014-09-02 05:30:00,0,6.5,0,0,798.7,154.8,0,0,0,0,0,384.7
2014-09-02 05:40:00,0,6.3,0,0,1408.1,245.9,0,0,0,0,0,909.9
2014-09-02 05:50:00,0,6.6,0,0,916.1,180.2,0,0,0,0,0,477.3
2014-09-02 06:00:00,0,6.6,0,0,1135.3,177.5,0,54.4,0,0,0,647.7
2014-09-02 06:10:00,0,6.4,0,0,1013.6,180.8,0,101.8,0,0,0,474.5
2014-09-02 06:20:00,0,6.4,0,0,1154.1,188.6,0,23.2,0,0,0,686.6
2014-09-02 06:30:00,0,6.6,0,0,823.9,161.7,0,0,0,0,0,401.8
2014-09-02 06:40:00,0,6.5,0,0,1084.8,178.6,0,0,0,0,0,647.5
2014-09-02 06:50:00,0,6.5,0,0,825.8,161.2,0,0,0,0,0,400.3
2014-09-02 07:00:00,0,6.6,0,0,1075.6,159.5,0,84.2,0,0,0,574.6
2014-09-02 07:10:00,0,6.8,0,0,958,171.5,0,92,0,0,0,435.6
2014-09-02 07:20:00,0,6.6,0,0,901,139.7,0,0,0,0,0,501.5
2014-09-02 07:30:00,0,6.6,0,0,976.1,195.2,0,0,0,0,0,520.8
2014-09-02 07:40:00,0,6.7,0,0,811.8,120.3,0,0,0,0,0,429.6
2014-09-02 07:50:00,0,6.3,0,0,1093.2,220.8,0,0,0,0,0,614.3
2014-09-02 08:00:00,0,6.9,0,0,594.9,51.7,0,102.1,0,0,0,178
2014-09-02 08:10:00,0,6.5,0,0,1433.6,279.5,0,72.2,0,0,0,826.7
2014-09-02 08:20:00,0,7.1,0,0,275.6,8,0,0,0,0,0,0
2014-09-02 08:30:00,0,6.1,0,0,1588,296.8,0,0,0,0,0,1037.9
2014-09-02 08:40:00,0,7,0,0,313.8,44.4,0,0,0,0,0,0
2014-09-02 08:50:00,0,6.6,0,0,1219.6,208.8,0,7.5,0,0,0,746.3
2014-09-02 09:00:00,0,6.5,0,0,831.4,141.9,0,104.6,0,0,0,324.5
2014-09-02 09:10:00,0,6.6,0,0,861.9,120.1,0,58.1,0,0,0,424
2014-09-02 09:20:00,0,6.6,0,0,1001.5,201.1,0,0,0,0,0,536.4
2014-09-02 09:30:00,0,7,0,0,440.8,32.1,0,0,0,0,0,105.1
2014-09-02 09:40:00,0,6.3,0,0,1299.3,259.6,0,0,0,0,0,746.9
